API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:01:06 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462924.500000000, A.D. 2031-Feb-27 00:00:00.0000,  1.371055119244641E+08, -5.144782684110628E+07, -2.230178675384917E+07,  1.175431276040001E+01,  2.540894341584476E+01,  1.101285649574625E+01,
2462925.500000000, A.D. 2031-Feb-28 00:00:00.0000,  1.381000652548296E+08, -4.924484469391921E+07, -2.134696268029042E+07,  1.126730516415775E+01,  2.558464493945895E+01,  1.108896848696177E+01,
2462926.500000000, A.D. 2031-Mar-01 00:00:00.0000,  1.390524273004923E+08, -4.702703596836498E+07, -2.038571363463439E+07,  1.077769437963278E+01,  2.575215983888845E+01,  1.116158612481145E+01,
2462927.500000000, A.D. 2031-Mar-02 00:00:00.0000,  1.399623811631815E+08, -4.479510578879405E+07, -1.941834066908680E+07,  1.028566377478614E+01,  2.591153877114902E+01,  1.123072902902344E+01,
2462928.500000000, A.D. 2031-Mar-03 00:00:00.0000,  1.408297252776608E+08, -4.254975494662056E+07, -1.844514319944886E+07,  9.791385559516977E+00,  2.606283173047493E+01,  1.129641565016752E+01,
2462929.500000000, A.D. 2031-Mar-04 00:00:00.0000,  1.416542725728486E+08, -4.029167984926124E+07, -1.746641905368347E+07,  9.295023192122443E+00,  2.620609070873687E+01,  1.135866450160026E+01,
2462930.500000000, A.D. 2031-Mar-05 00:00:00.0000,  1.424358497149855E+08, -3.802157221836215E+07, -1.648246441650726E+07,  8.796730900315655E+00,  2.634137262739986E+01,  1.141749525562621E+01,
2462931.500000000, A.D. 2031-Mar-06 00:00:00.0000,  1.431742961956277E+08, -3.574011856628455E+07, -1.549357370084137E+07,  8.296650651131969E+00,  2.646874135132224E+01,  1.147292927570904E+01,
2462932.500000000, A.D. 2031-Mar-07 00:00:00.0000,  1.438694630708359E+08, -3.344799957705631E+07, -1.450003941054453E+07,  7.794907254820043E+00,  2.658826772007038E+01,  1.152498923485567E+01,
2462933.500000000, A.D. 2031-Mar-08 00:00:00.0000,  1.445212112355814E+08, -3.114588960289044E+07, -1.350215208481286E+07,  7.291602731971805E+00,  2.670002672161858E+01,  1.157369758026272E+01,
